536	APEC01	0.3002110480293495
536	ATCC8739	0.3614073050582633
536	B18BS512	0.740678679257755
536	B4Sb227	0.6684989831259548
536	BW2952	0.3613768388139438
536	CB9615	0.3476465512070485
536	CFT073	0.2996405365409046
536	D1Sd197	0.9816374395743579
536	DH10B	0.36720867482226893
536	E234869	0.3382791644206395
536	E24377A	0.3413934357963756
536	ED1a	0.328833135513112
536	EDL933	0.42152834719818594
536	F2a2457T	0.5400189059605365
536	F2a301	0.5539762201925039
536	F5b8401	0.5427746846429631
536	HS	0.36749112564211783
536	IAI1	0.3565056528949209
536	IAI39	0.3737775388780695
536	MG1655	0.3605793357311915
536	S88	0.299034007920758
536	Sakai	0.3720206368190213
536	SE11	0.34987843448572553
536	SMS35	0.32796804769987087
536	SSSs046	0.647231450576623
536	UMN026	0.3332165947570604
536	UTI89	0.2826083474006711
536	W3110	0.36571186601747585
APEC01	ATCC8739	0.3591850084348397
APEC01	B18BS512	0.7350053245432878
APEC01	B4Sb227	0.6647992326314196
APEC01	BW2952	0.35763678111986025
APEC01	CB9615	0.34005979525352537
APEC01	CFT073	0.3022537653272885
APEC01	D1Sd197	0.9752362882048556
APEC01	DH10B	0.3641825898929571
APEC01	E234869	0.3363118822321732
APEC01	E24377A	0.34321439107008433
APEC01	ED1a	0.32027191150287454
APEC01	EDL933	0.4079563995200627
APEC01	F2a2457T	0.5359034617173761
APEC01	F2a301	0.5490758565894274
APEC01	F5b8401	0.5370067442718116
APEC01	HS	0.36300688400523773
APEC01	IAI1	0.3559069915548951
APEC01	IAI39	0.37452314187542407
APEC01	MG1655	0.3579033831268229
APEC01	S88	0.25513447282174867
APEC01	Sakai	0.3665805222042555
APEC01	SE11	0.3454678078876171
APEC01	SMS35	0.32618596936074834
APEC01	SSSs046	0.6417885896927582
APEC01	UMN026	0.32995399991244995
APEC01	UTI89	0.26367735183758495
APEC01	W3110	0.3634903917050444
ATCC8739	B18BS512	0.7016608887059116
ATCC8739	B4Sb227	0.6274313531092452
ATCC8739	BW2952	0.2967184674561867
ATCC8739	CB9615	0.3505708739441438
ATCC8739	CFT073	0.385724737965428
ATCC8739	D1Sd197	0.9560792542843954
ATCC8739	DH10B	0.30337379154907296
ATCC8739	E234869	0.38098590484473277
ATCC8739	E24377A	0.31714821933590465
ATCC8739	ED1a	0.38022117701058716
ATCC8739	EDL933	0.4354189648249866
ATCC8739	F2a2457T	0.509867736831522
ATCC8739	F2a301	0.5251713400346061
ATCC8739	F5b8401	0.5094645397510777
ATCC8739	HS	0.2986264111604475
ATCC8739	IAI1	0.3055068636728386
ATCC8739	IAI39	0.40121776976724455
ATCC8739	MG1655	0.290383797561854
ATCC8739	S88	0.35025523450028384
ATCC8739	Sakai	0.38222033368453456
ATCC8739	SE11	0.30684519020771855
ATCC8739	SMS35	0.34353556609640573
ATCC8739	SSSs046	0.6092916939339155
ATCC8739	UMN026	0.3328933764456227
ATCC8739	UTI89	0.3526981934974158
ATCC8739	W3110	0.2983298160546446
B18BS512	B4Sb227	0.4251504867389799
B18BS512	BW2952	0.716097308146044
B18BS512	CB9615	0.7369168064909416
B18BS512	CFT073	0.739580156409146
B18BS512	D1Sd197	0.8970232881377663
B18BS512	DH10B	0.7127127837326073
B18BS512	E234869	0.7488191446428715
B18BS512	E24377A	0.7151064838890848
B18BS512	ED1a	0.6833662017700775
B18BS512	EDL933	0.7546058272795373
B18BS512	F2a2457T	0.5006761212205034
B18BS512	F2a301	0.4994943248395301
B18BS512	F5b8401	0.5046343610671384
B18BS512	HS	0.6984798826695537
B18BS512	IAI1	0.7369469087783349
B18BS512	IAI39	0.7227165244866871
B18BS512	MG1655	0.7188841651166491
B18BS512	S88	0.7279366873301926
B18BS512	Sakai	0.7281738928746503
B18BS512	SE11	0.7265771604649269
B18BS512	SMS35	0.7277888119276671
B18BS512	SSSs046	0.5451301234925648
B18BS512	UMN026	0.7239733604210148
B18BS512	UTI89	0.7315695784223438
B18BS512	W3110	0.7153563125471042
B4Sb227	BW2952	0.6409366692594634
B4Sb227	CB9615	0.670052772544453
B4Sb227	CFT073	0.6667009635698722
B4Sb227	D1Sd197	0.9355662914801969
B4Sb227	DH10B	0.6400456494487671
B4Sb227	E234869	0.67661486276213
B4Sb227	E24377A	0.6474539532127548
B4Sb227	ED1a	0.6195093424569623
B4Sb227	EDL933	0.6924277558323726
B4Sb227	F2a2457T	0.4038906551747299
B4Sb227	F2a301	0.4042711430597993
B4Sb227	F5b8401	0.4080127705275539
B4Sb227	HS	0.634865204916664
B4Sb227	IAI1	0.6600153745845547
B4Sb227	IAI39	0.6247239795268517
B4Sb227	MG1655	0.6443724425131484
B4Sb227	S88	0.657266587239413
B4Sb227	Sakai	0.6616949265118395
B4Sb227	SE11	0.6519270754723143
B4Sb227	SMS35	0.6526933360144981
B4Sb227	SSSs046	0.5947917555740203
B4Sb227	UMN026	0.6536793931627892
B4Sb227	UTI89	0.6614035470417038
B4Sb227	W3110	0.6400338145909382
BW2952	CB9615	0.354994386348505
BW2952	CFT073	0.3866805176835922
BW2952	D1Sd197	0.9603935472136701
BW2952	DH10B	0.25901977353975547
BW2952	E234869	0.38261368901378373
BW2952	E24377A	0.32347022917100127
BW2952	ED1a	0.388137762524573
BW2952	EDL933	0.44004752564261645
BW2952	F2a2457T	0.5156772655780729
BW2952	F2a301	0.5317582763967025
BW2952	F5b8401	0.5156281144818989
BW2952	HS	0.3137223697138086
