536	APEC01	0.23819308895034996
536	ATCC8739	0.4955194347578595
536	B18BS512	0.6151111542438574
536	B4Sb227	0.6081408697676987
536	BW2952	0.3811991863281745
536	CB9615	0.37935741223032116
536	CFT073	0.26005005299076545
536	D1Sd197	0.7901999042506356
536	DH10B	0.36055612478226484
536	E234869	0.27913277847241774
536	E24377A	0.3113029947490402
536	ED1a	0.2922086665850251
536	EDL933	0.44200423059147353
536	F2a2457T	0.5138317552313773
536	F2a301	0.4994886489538356
536	F5b8401	0.5165297003769985
536	HS	0.3667971597850996
536	IAI1	0.3439719146223614
536	IAI39	0.3945434579300769
536	MG1655	0.36051497293519974
536	S88	0.2364716289251535
536	Sakai	0.4235734315141737
536	SE11	0.3170707907520593
536	SMS35	0.35054776043103997
536	SSSs046	0.49827803507225116
536	UMN026	0.32286625309782707
536	UTI89	0.20760509823278225
536	W3110	0.3979162585872261
APEC01	ATCC8739	0.5092576875239779
APEC01	B18BS512	0.6453338419059805
APEC01	B4Sb227	0.6433385188334064
APEC01	BW2952	0.4197914983070928
APEC01	CB9615	0.33887000894404945
APEC01	CFT073	0.2446534924880761
APEC01	D1Sd197	0.8335975145391744
APEC01	DH10B	0.3883471111264061
APEC01	E234869	0.2794645087906841
APEC01	E24377A	0.3146661285818587
APEC01	ED1a	0.26498667235020806
APEC01	EDL933	0.4005805296996525
APEC01	F2a2457T	0.5461098610233256
APEC01	F2a301	0.5329811831115217
APEC01	F5b8401	0.5476824100554392
APEC01	HS	0.3996737332933148
APEC01	IAI1	0.37304773261331137
APEC01	IAI39	0.3828557600962482
APEC01	MG1655	0.39487418324084095
APEC01	S88	0.12209116430779776
APEC01	Sakai	0.3789597050200595
APEC01	SE11	0.32474431682613564
APEC01	SMS35	0.34327144988676883
APEC01	SSSs046	0.5221852446711852
APEC01	UMN026	0.29915621157318856
APEC01	UTI89	0.14945480688041804
APEC01	W3110	0.4275683459821297
ATCC8739	B18BS512	0.5865001617038181
ATCC8739	B4Sb227	0.5710849510492221
ATCC8739	BW2952	0.4935500323814816
ATCC8739	CB9615	0.576543590712074
ATCC8739	CFT073	0.5473215721438164
ATCC8739	D1Sd197	0.7177737092873776
ATCC8739	DH10B	0.4895230975565307
ATCC8739	E234869	0.5044420638239839
ATCC8739	E24377A	0.4933770604174678
ATCC8739	ED1a	0.5397180361767016
ATCC8739	EDL933	0.6206413059550251
ATCC8739	F2a2457T	0.5217683412642378
ATCC8739	F2a301	0.5460702929978377
ATCC8739	F5b8401	0.523210026595535
ATCC8739	HS	0.4873326359570124
ATCC8739	IAI1	0.48122213770853894
ATCC8739	IAI39	0.49060473051031045
ATCC8739	MG1655	0.48597988714432677
ATCC8739	S88	0.5015237644554277
ATCC8739	Sakai	0.6133761049579692
ATCC8739	SE11	0.48228667907802364
ATCC8739	SMS35	0.4695638687888494
ATCC8739	SSSs046	0.5409279586455531
ATCC8739	UMN026	0.5251440309011102
ATCC8739	UTI89	0.5028674015765076
ATCC8739	W3110	0.4471700292057893
