536	APEC01	0.8133147998176687
536	ATCC8739	0.8425095546349827
536	B18BS512	0.9237529867000436
536	B4Sb227	0.9189505798936665
536	BW2952	0.8581276572168184
536	CB9615	0.827305304399337
536	CFT073	0.8084991195978799
536	D1Sd197	0.9635981052010381
536	DH10B	0.8530165655761124
536	E234869	0.8249714114337934
536	E24377A	0.8305181889274468
536	ED1a	0.8181738942511924
536	EDL933	0.835410094072487
536	F2a2457T	0.8906766610920159
536	F2a301	0.8906136545704185
536	F5b8401	0.8915692447214476
536	HS	0.8516099770621787
536	IAI1	0.8478805749363689
536	IAI39	0.8349000838278384
536	MG1655	0.8497508819496725
536	S88	0.8151940494068405
536	Sakai	0.8338011690757197
536	SE11	0.8352322851807166
536	SMS35	0.8210328265678837
536	SSSs046	0.8843281869938682
536	UMN026	0.8242211868463238
536	UTI89	0.8049415189014404
536	W3110	0.8546744509320628
APEC01	ATCC8739	0.8397294476240372
APEC01	B18BS512	0.9285984329216532
APEC01	B4Sb227	0.9256465036538969
APEC01	BW2952	0.8589055118769918
APEC01	CB9615	0.8167366019388311
APEC01	CFT073	0.8017603761371694
APEC01	D1Sd197	0.9725842131233357
APEC01	DH10B	0.8549734784877301
APEC01	E234869	0.8196432607156146
APEC01	E24377A	0.8305201883715587
APEC01	ED1a	0.8096205236711054
APEC01	EDL933	0.8236518233730517
APEC01	F2a2457T	0.8939192179137865
APEC01	F2a301	0.891406897956765
APEC01	F5b8401	0.894655192350551
APEC01	HS	0.8538113648855532
APEC01	IAI1	0.8460191120269269
APEC01	IAI39	0.8280122748740097
APEC01	MG1655	0.8540203574658566
APEC01	S88	0.7943747512505656
APEC01	Sakai	0.8208430162959137
APEC01	SE11	0.8316328625594368
APEC01	SMS35	0.8145279448092505
APEC01	SSSs046	0.8863640271317158
APEC01	UMN026	0.8165043462212439
APEC01	UTI89	0.796757119596353
APEC01	W3110	0.8533086909161413
ATCC8739	B18BS512	0.9104827261312631
ATCC8739	B4Sb227	0.9018435152109476
ATCC8739	BW2952	0.8386523092792568
ATCC8739	CB9615	0.8412553798025062
ATCC8739	CFT073	0.841184612617804
ATCC8739	D1Sd197	0.944085667634049
ATCC8739	DH10B	0.8394879176882897
